clause_id,document_id,parent_clause_id,chapter,section,clause_number,clause_title,start_page,end_page,raw_text,normalized_text,summary,content_type,source_element_ids,review_status,review_memo
LAW2-1,LAW2,,제1장 총칙,,제1조,목적,1,1,"제1조(목적) 이 조례는 대중교통 또는 의료시설 중심지역의 효율적인 개발을 통해 임대주택 공급촉진에 필요한 사 항을 규정함으로써 청년, 신혼부부, 어르신 및 1인가구의 주거안정을 도모하는 것을 목적으로 한다.","제1조(목적) 이 조례는 대중교통 또는 의료시설 중심지역의 효율적인 개발을 통해 임대주택 공급촉진에 필요한 사 항을 규정함으로써 청년, 신혼부부, 어르신 및 1인가구의 주거안정을 도모하는 것을 목적으로 한다.",,본문,LAW2-P001-LIST-0006,자동 추출,
LAW2-2,LAW2,,제1장 총칙,,제2조,정의,1,2,"제2조(정의) 이 조례에서 사용하는 용어의 뜻은 다음과 같다.<개정 2025.5.19>
1. ""대중교통 중심지역""이란 지하철 및 버스 등 대중교통의 편리한 이용이 가능한 지역으로 다음 각 목의 어느 하 나를 말한다.
가. ""역세권""이란 지구단위계획구역으로서 지하철, 국철 및 경전철 등의 역(승강장 기준으로 개통이 예정된 역을 포함한다)의 각 승강장 경계로부터 250미터 이내의 지역을 말한다. 다만, 서울특별시장(이하 ""시장""이라 한다)은 다음 어느 하나에 해당하는 경우 제20조에 따른 공공지원민간임대주택 통합심의위원회의 심의를 거쳐 역의 각 승강장 경계 및 출입구로부터 350미터 이내의 토지를 사업대상지로 지정할 수 있다.
1) 역의 승강장 위치가 도로의 선형과 일치하지 않은 경우
2) 주변지역 여건을 고려하여 사업추진이 필요하다고 인정되는 경우
나. ""간선도로변""이란 「도로법」 제14조에 따라 시장이 지정ㆍ고시한 특별시도 중 주간선도로 및 보조간선도로의 경계에서 50미터 이내의 지역을 말하며, 구체적인 사항은 시장이 별도로 정할 수 있다.
2. ""의료시설 중심지역""이란 다음 각 목의 하나에 해당하는 의료시설 대상부지 경계로부터 350미터 이내의 지역 을 말하며, 구체적인 사항은 시장이 별도로 정할 수 있다.
가. 「의료법」 제3조에 따른 종합병원
나. 「의료법」 제3조에 따른 병원 중 서울특별시가 관리하는 시립병원
다. 「지역보건법」 제2조에 따른 보건소
3. ""청년""이란 19세 이상 39세 이하로서 미혼인 무주택자를 말한다.
4. ""신혼부부""란 혼인 후 7년 이내인 사람 또는 예비신혼부부(입주 전까지 혼인사실을 증명할 수 있는 사람)로서 세대구성원 모두 무주택자를 말한다.
5. ""어르신""이란 「노인복지법」에 따른 65세 이상으로서 무주택자를 말한다.
6. ""1인가구""란 1명이 단독으로 생계를 유지하는 생활단위를 갖춘 무주택자를 말한다.
7. ""안심주택""이란 시장, 서울주택도시개발공사(이하 ""공사""라 한다) 또는 「민간임대주택에 관한 특별법」(이하 ""민간임대주택법""이라 한다) 제2조제7호에 따른 임대사업자가 청년 또는 신혼부부, 어르신, 1인가구 중 입주대 상을 단독 또는 복합으로 공급하기 위하여 대중교통 또는 의료시설 중심지역에 공급하는 다음 각 목의 임대주 택(오피스텔은 제외한다)을 말한다.
가. 공공임대주택 : 「공공주택 특별법」 제2조제1호가목에 따른 주택 중 시장 또는 공사가 공급하는 주택
나. 공공지원민간임대주택 : 「민간임대주택법」 제2조제4호에 따른 주택
다. 임대형기숙사 : 「민간임대주택법 시행령」제2조제1의2호에 따른 임대형기숙사
8. ""기본용적률""이란 「서울특별시 도시계획 조례 시행규칙」 제2조제1호 및 제2호에 따른 기준용적률과 허용용적 률에도 불구하고 사업대상지의 합리적인 계획방향을 제시하기 위하여 시장이 정하는 기본요건을 모두 충족하 는 경우에 부여되는 용적률을 말한다.
9. ""상한용적률""이란 다음 각 목에 해당하는 경우 추가로 부여되는 용적률을 제8호에 따른 기본용적률과 합산한 범위에서 정한 용적률을 말한다.
가. 시장이 정한 기준 이상으로 「국토의 계획 및 이용에 관한 법률 시행령」 제46조제1항에 따라 대지의 일부를 공공시설 또는 기반시설(이하 ""공공시설등""이라 한다)의 부지로 제공하거나 공공시설등을 설치하여 제공하는 경 우
나. 시장이 정한 기준 이상으로 「민간임대주택법」 제21조의2제1항제1호에 따라 임대주택을 건설하여 시장에게 공급하는 경우
10. ""공공기여율""이란 기본용적률 및 상한용적률 부여를 위하여 제4조에 따른 사업시행자 또는 사업제안자(이하 ""사업시행자등""이라 한다)가 순부담으로 공공시설등 또는 공공임대주택을 제공하는 비율을 말하고, 공공기여 내용 등은 시장이 별도로 정한다.
11. ""촉진지구""란 「민간임대주택법」 제2조제12호에 따른 공공지원민간임대주택 공급촉진지구를 말하고, 그 면적
은 1천제곱미터 이상으로 한다.","제2조(정의) 이 조례에서 사용하는 용어의 뜻은 다음과 같다.<개정 2025.5.19> 1. ""대중교통 중심지역""이란 지하철 및 버스 등 대중교통의 편리한 이용이 가능한 지역으로 다음 각 목의 어느 하 나를 말한다. 가. ""역세권""이란 지구단위계획구역으로서 지하철, 국철 및 경전철 등의 역(승강장 기준으로 개통이 예정된 역을 포함한다)의 각 승강장 경계로부터 250미터 이내의 지역을 말한다. 다만, 서울특별시장(이하 ""시장""이라 한다)은 다음 어느 하나에 해당하는 경우 제20조에 따른 공공지원민간임대주택 통합심의위원회의 심의를 거쳐 역의 각 승강장 경계 및 출입구로부터 350미터 이내의 토지를 사업대상지로 지정할 수 있다. 1) 역의 승강장 위치가 도로의 선형과 일치하지 않은 경우 2) 주변지역 여건을 고려하여 사업추진이 필요하다고 인정되는 경우 나. ""간선도로변""이란 「도로법」 제14조에 따라 시장이 지정ㆍ고시한 특별시도 중 주간선도로 및 보조간선도로의 경계에서 50미터 이내의 지역을 말하며, 구체적인 사항은 시장이 별도로 정할 수 있다. 2. ""의료시설 중심지역""이란 다음 각 목의 하나에 해당하는 의료시설 대상부지 경계로부터 350미터 이내의 지역 을 말하며, 구체적인 사항은 시장이 별도로 정할 수 있다. 가. 「의료법」 제3조에 따른 종합병원 나. 「의료법」 제3조에 따른 병원 중 서울특별시가 관리하는 시립병원 다. 「지역보건법」 제2조에 따른 보건소 3. ""청년""이란 19세 이상 39세 이하로서 미혼인 무주택자를 말한다. 4. ""신혼부부""란 혼인 후 7년 이내인 사람 또는 예비신혼부부(입주 전까지 혼인사실을 증명할 수 있는 사람)로서 세대구성원 모두 무주택자를 말한다. 5. ""어르신""이란 「노인복지법」에 따른 65세 이상으로서 무주택자를 말한다. 6. ""1인가구""란 1명이 단독으로 생계를 유지하는 생활단위를 갖춘 무주택자를 말한다. 7. ""안심주택""이란 시장, 서울주택도시개발공사(이하 ""공사""라 한다) 또는 「민간임대주택에 관한 특별법」(이하 ""민간임대주택법""이라 한다) 제2조제7호에 따른 임대사업자가 청년 또는 신혼부부, 어르신, 1인가구 중 입주대 상을 단독 또는 복합으로 공급하기 위하여 대중교통 또는 의료시설 중심지역에 공급하는 다음 각 목의 임대주 택(오피스텔은 제외한다)을 말한다. 가. 공공임대주택 : 「공공주택 특별법」 제2조제1호가목에 따른 주택 중 시장 또는 공사가 공급하는 주택 나. 공공지원민간임대주택 : 「민간임대주택법」 제2조제4호에 따른 주택 다. 임대형기숙사 : 「민간임대주택법 시행령」제2조제1의2호에 따른 임대형기숙사 8. ""기본용적률""이란 「서울특별시 도시계획 조례 시행규칙」 제2조제1호 및 제2호에 따른 기준용적률과 허용용적 률에도 불구하고 사업대상지의 합리적인 계획방향을 제시하기 위하여 시장이 정하는 기본요건을 모두 충족하 는 경우에 부여되는 용적률을 말한다. 9. ""상한용적률""이란 다음 각 목에 해당하는 경우 추가로 부여되는 용적률을 제8호에 따른 기본용적률과 합산한 범위에서 정한 용적률을 말한다. 가. 시장이 정한 기준 이상으로 「국토의 계획 및 이용에 관한 법률 시행령」 제46조제1항에 따라 대지의 일부를 공공시설 또는 기반시설(이하 ""공공시설등""이라 한다)의 부지로 제공하거나 공공시설등을 설치하여 제공하는 경 우 나. 시장이 정한 기준 이상으로 「민간임대주택법」 제21조의2제1항제1호에 따라 임대주택을 건설하여 시장에게 공급하는 경우 10. ""공공기여율""이란 기본용적률 및 상한용적률 부여를 위하여 제4조에 따른 사업시행자 또는 사업제안자(이하 ""사업시행자등""이라 한다)가 순부담으로 공공시설등 또는 공공임대주택을 제공하는 비율을 말하고, 공공기여 내용 등은 시장이 별도로 정한다. 11. ""촉진지구""란 「민간임대주택법」 제2조제12호에 따른 공공지원민간임대주택 공급촉진지구를 말하고, 그 면적 은 1천제곱미터 이상으로 한다.",,정의,"LAW2-P001-LIST-0006,LAW2-E207,LAW2-E208,LAW2-P001-LIST-0009,LAW2-E211,LAW2-E212,LAW2-P001-LIST-0012,LAW2-P001-LIST-0013,LAW2-P002-LIST-0014,LAW2-P002-LIST-0015,LAW2-P002-LIST-0016,LAW2-P002-LIST-0017,LAW2-E231",자동 추출,
LAW2-3,LAW2,,제1장 총칙,,제3조,시장의 책무,2,2,"제3조(시장의 책무) 시장은 안심주택의 건설ㆍ지원 및 매입예산 확보, 업무추진을 위한 조직구성 등 안심주택의 공 급 활성화를 위해 노력하여야 한다.","제3조(시장의 책무) 시장은 안심주택의 건설ㆍ지원 및 매입예산 확보, 업무추진을 위한 조직구성 등 안심주택의 공 급 활성화를 위해 노력하여야 한다.",,기준,LAW2-E232,자동 추출,
LAW2-4,LAW2,,제2장 사업계획의 수립 및 결정 등,,제4조,사업시행자등,2,2,"제4조(사업시행자등) ① 다음 각 호의 어느 하나에 해당하는 자는 안심주택 사업시행자가 될 수 있다.
1. 「공공주택 특별법」 제4조제1항 각 호에 따른 공공주택사업자
2. 「민간임대주택법」 제23조에 따른 시행자
② 사업시행자등은 관련 법령에 따라 공동사업시행자를 선정하여 사업을 진행할 수 있다.",제4조(사업시행자등) ① 다음 각 호의 어느 하나에 해당하는 자는 안심주택 사업시행자가 될 수 있다. 1. 「공공주택 특별법」 제4조제1항 각 호에 따른 공공주택사업자 2. 「민간임대주택법」 제23조에 따른 시행자 ② 사업시행자등은 관련 법령에 따라 공동사업시행자를 선정하여 사업을 진행할 수 있다.,,본문,"LAW2-E234,LAW2-P002-LIST-0022,LAW2-E237",자동 추출,
LAW2-5,LAW2,,제2장 사업계획의 수립 및 결정 등,,제5조,사업대상지,2,3,"제5조(사업대상지) ① 안심주택 사업대상지(이하 ""사업대상지""라 한다)는 대중교통 또는 의료시설 중심지역에 위치 하면서 「국토의 계획 및 이용에 관한 법률 시행령」 제30조에 따른 용도지역 중 다음 각 호의 어느 하나에 해당하 는 지역으로 한다. 다만, 제4호의 경우에는 어르신을 대상으로 안심주택을 공급하는 경우 등으로 한정하되, 세부 기준은 시장이 별도로 정한다.
1. 주거지역 중 시장이 정하는 지역
2. 준공업지역
3. 일반 및 근린상업지역
4. 자연녹지지역
② 사업대상지가 대중교통 또는 의료시설 중심지역 내외에 걸치는 경우 사업대상지의 과반이 각각의 중심지역에 포함되어야 한다. 다만, 토지의 효율적 이용, 구역의 정형화 등의 필요성에 따라 제20조에 따른 공공지원민간임 대주택 통합심의위원회에서 인정하는 경우 예외로 할 수 있다.
③ 사업대상지 규모 변경에 대한 사항은 제2항의 위원회의 심의를 거쳐 변경ㆍ결정하여야 한다. 다만, 10퍼센트 이하의 범위에서 경미한 변경에 대한 사항은 심의를 거치지 아니할 수 있다. 이 때 경미한 변경의 범위는 「주택
법」 제15조에 따른 최초 사업계획승인 또는 「건축법」 제11조에 따른 최초 건축허가 규모를 기준으로 한다.
④ 사업대상지의 노후건축물 기준은 「서울특별시 도시계획 조례 시행규칙」 제7조에도 불구하고 사용검사 후 20년 이상 경과한 건축물이 사업대상지 내 전체 건축물 수의 2분의 1 이상으로 완화하여 적용할 수 있다. 다만, 사업대상지 내 기존 건축물이 주택이 아닌 경우에는 노후건축물 기준을 만족한 것으로 본다.
⑤ 사업대상지의 구역경계는 가구ㆍ획지단위 및 주요 도시계획시설(도로, 하천, 공원 등)의 경계로서 정형화를 원
칙으로 하고, 진입도로나 단지 내 도로에 대하여는 시장이 별도로 정할 수 있다.
⑥ 다음 각 호에 해당하는 지역은 사업대상지에서 제외한다.
1. 서울특별시 정책상 보전 및 전문 기능이 필요한 지역
2. 양호한 저층 주거환경 보호가 필요한 지역으로 역사, 문화, 옛 정취 보전 등 입지 특성화 지역 등
3. 다른 법령에 의하여 추진 중이거나 계획 수립 완료된 지역 등","제5조(사업대상지) ① 안심주택 사업대상지(이하 ""사업대상지""라 한다)는 대중교통 또는 의료시설 중심지역에 위치 하면서 「국토의 계획 및 이용에 관한 법률 시행령」 제30조에 따른 용도지역 중 다음 각 호의 어느 하나에 해당하 는 지역으로 한다. 다만, 제4호의 경우에는 어르신을 대상으로 안심주택을 공급하는 경우 등으로 한정하되, 세부 기준은 시장이 별도로 정한다. 1. 주거지역 중 시장이 정하는 지역 2. 준공업지역 3. 일반 및 근린상업지역 4. 자연녹지지역 ② 사업대상지가 대중교통 또는 의료시설 중심지역 내외에 걸치는 경우 사업대상지의 과반이 각각의 중심지역에 포함되어야 한다. 다만, 토지의 효율적 이용, 구역의 정형화 등의 필요성에 따라 제20조에 따른 공공지원민간임 대주택 통합심의위원회에서 인정하는 경우 예외로 할 수 있다. ③ 사업대상지 규모 변경에 대한 사항은 제2항의 위원회의 심의를 거쳐 변경ㆍ결정하여야 한다. 다만, 10퍼센트 이하의 범위에서 경미한 변경에 대한 사항은 심의를 거치지 아니할 수 있다. 이 때 경미한 변경의 범위는 「주택 법」 제15조에 따른 최초 사업계획승인 또는 「건축법」 제11조에 따른 최초 건축허가 규모를 기준으로 한다. ④ 사업대상지의 노후건축물 기준은 「서울특별시 도시계획 조례 시행규칙」 제7조에도 불구하고 사용검사 후 20년 이상 경과한 건축물이 사업대상지 내 전체 건축물 수의 2분의 1 이상으로 완화하여 적용할 수 있다. 다만, 사업대상지 내 기존 건축물이 주택이 아닌 경우에는 노후건축물 기준을 만족한 것으로 본다. ⑤ 사업대상지의 구역경계는 가구ㆍ획지단위 및 주요 도시계획시설(도로, 하천, 공원 등)의 경계로서 정형화를 원 칙으로 하고, 진입도로나 단지 내 도로에 대하여는 시장이 별도로 정할 수 있다. ⑥ 다음 각 호에 해당하는 지역은 사업대상지에서 제외한다. 1. 서울특별시 정책상 보전 및 전문 기능이 필요한 지역 2. 양호한 저층 주거환경 보호가 필요한 지역으로 역사, 문화, 옛 정취 보전 등 입지 특성화 지역 등 3. 다른 법령에 의하여 추진 중이거나 계획 수립 완료된 지역 등",,기준,"LAW2-E238,LAW2-P002-LIST-0025,LAW2-P003-LIST-0026,LAW2-P003-LIST-0027,LAW2-E246,LAW2-P003-LIST-0029,LAW2-E249,LAW2-E250,LAW2-P003-LIST-0032",자동 추출,
LAW2-6,LAW2,,제2장 사업계획의 수립 및 결정 등,,제6조,사업유형,3,3,"제6조(사업유형) 안심주택의 사업유형은 다음과 같다.
1. 「건축법」에 따른 건축
2. 「주택법」에 따른 주택건설사업",제6조(사업유형) 안심주택의 사업유형은 다음과 같다. 1. 「건축법」에 따른 건축 2. 「주택법」에 따른 주택건설사업,,본문,"LAW2-E254,LAW2-P003-LIST-0034",자동 추출,
LAW2-7,LAW2,,제2장 사업계획의 수립 및 결정 등,,제7조,사업계획의 수립ㆍ제출,3,3,"제7조(사업계획의 수립ㆍ제출) ① 제4조제1항 각 호의 어느 하나에 해당하는 사업시행자가 촉진지구 지정 대상에 서 안심주택 사업을 추진하고자 할 때에는 다음 각 호의 사항을 포함하는 사업계획을 시장에게 제출하여야 한다.
1. 「민간임대주택법」 제23조 및 제28조에 따른 촉진지구 지정 제안 및 지구계획 승인신청서
2. 「주택법」 제15조에 따른 사업계획승인신청서 및 관련 서류 또는 「건축법」 제11조에 따른 건축허가신청서 및 관련 서류
3. 사업대상지 기준 350미터 범위 내 주야간 주ㆍ정차 및 교통현황
4. 그 밖에 안심주택의 건설ㆍ관리ㆍ운영 등에 필요한 사항으로서 시장이 별도로 정하는 사항
② 안심주택 사업계획 수립 시 「민간임대주택법」 제21조의2제1항제1호, 제2호 및 제4호에 따른 비율은 50퍼센 트로 한다.
③ 시장은 안심주택 사업의 원활한 추진을 위하여 이 조례 및 관계 법령에서 정한 범위에서 용도지역 변경, 용적
률, 공공기여율, 건축계획 등 사업계획의 수립기준을 별도로 정할 수 있다.","제7조(사업계획의 수립ㆍ제출) ① 제4조제1항 각 호의 어느 하나에 해당하는 사업시행자가 촉진지구 지정 대상에 서 안심주택 사업을 추진하고자 할 때에는 다음 각 호의 사항을 포함하는 사업계획을 시장에게 제출하여야 한다. 1. 「민간임대주택법」 제23조 및 제28조에 따른 촉진지구 지정 제안 및 지구계획 승인신청서 2. 「주택법」 제15조에 따른 사업계획승인신청서 및 관련 서류 또는 「건축법」 제11조에 따른 건축허가신청서 및 관련 서류 3. 사업대상지 기준 350미터 범위 내 주야간 주ㆍ정차 및 교통현황 4. 그 밖에 안심주택의 건설ㆍ관리ㆍ운영 등에 필요한 사항으로서 시장이 별도로 정하는 사항 ② 안심주택 사업계획 수립 시 「민간임대주택법」 제21조의2제1항제1호, 제2호 및 제4호에 따른 비율은 50퍼센 트로 한다. ③ 시장은 안심주택 사업의 원활한 추진을 위하여 이 조례 및 관계 법령에서 정한 범위에서 용도지역 변경, 용적 률, 공공기여율, 건축계획 등 사업계획의 수립기준을 별도로 정할 수 있다.",,기준,"LAW2-E257,LAW2-P003-LIST-0036,LAW2-P003-LIST-0037,LAW2-E264",자동 추출,
LAW2-8,LAW2,,제2장 사업계획의 수립 및 결정 등,,제8조,주민 등의 의견청취,3,3,"제8조(주민 등의 의견청취) 시장은 안심주택 사업추진 시 관련 법령에 따라 주민 및 관계 전문가 등의 의견을 들어
야 한다.",제8조(주민 등의 의견청취) 시장은 안심주택 사업추진 시 관련 법령에 따라 주민 및 관계 전문가 등의 의견을 들어 야 한다.,,본문,"LAW2-E265,LAW2-E266",자동 추출,
LAW2-9,LAW2,,제2장 사업계획의 수립 및 결정 등,,제9조,사업계획의 결정절차,4,4,"제9조(사업계획의 결정절차) ① 제4조제1항제1호에 따른 사업시행자등 중 공공주택사업자는 「공공주택 특별법」에 따른 절차를 이행하여야 한다.
② 제4조에 따른 사업시행자등 중 공공주택사업자 이외의 자는 「민간임대주택법」에 따른 촉진지구 지정, 지구계 획 승인, 사업계획승인 또는 건축허가(이하 ""촉진지구지정등""이라 한다)의 절차를 이행하여야 한다.
③ 시장은 제7조에 따라 수립된 사업계획을 접수한 때에는 관계 기관 및 관할 자치구청장(이하 ""구청장""이라 한 다)과 협의하여야 하며, 제1항에 따른 공공주택건설사업계획 승인, 제2항의 촉진지구지정등 또는 도시관리계획 결정을 한 때에는 관계 법령이 정하는 바에 따라 관보 또는 서울시보에 고시하고 관계 서류의 사본을 관할 구청 장에게 송부하여야 한다.
④ 제3항에 따라 관계 서류의 사본을 송부받은 구청장은 일반인이 열람할 수 있도록 하며, 도시관리계획 결정사 항이 포함되어 있는 경우에는 「국토의 계획 및 이용에 관한 법률」 제32조 및 「토지이용규제 기본법」 제8조에 따 라 지형도면 작성에 필요한 조치를 하여야 한다. 이 경우 사업시행자등은 지형도면 고시에 필요한 서류를 구청장 에게 제출하여야 한다.","제9조(사업계획의 결정절차) ① 제4조제1항제1호에 따른 사업시행자등 중 공공주택사업자는 「공공주택 특별법」에 따른 절차를 이행하여야 한다. ② 제4조에 따른 사업시행자등 중 공공주택사업자 이외의 자는 「민간임대주택법」에 따른 촉진지구 지정, 지구계 획 승인, 사업계획승인 또는 건축허가(이하 ""촉진지구지정등""이라 한다)의 절차를 이행하여야 한다. ③ 시장은 제7조에 따라 수립된 사업계획을 접수한 때에는 관계 기관 및 관할 자치구청장(이하 ""구청장""이라 한 다)과 협의하여야 하며, 제1항에 따른 공공주택건설사업계획 승인, 제2항의 촉진지구지정등 또는 도시관리계획 결정을 한 때에는 관계 법령이 정하는 바에 따라 관보 또는 서울시보에 고시하고 관계 서류의 사본을 관할 구청 장에게 송부하여야 한다. ④ 제3항에 따라 관계 서류의 사본을 송부받은 구청장은 일반인이 열람할 수 있도록 하며, 도시관리계획 결정사 항이 포함되어 있는 경우에는 「국토의 계획 및 이용에 관한 법률」 제32조 및 「토지이용규제 기본법」 제8조에 따 라 지형도면 작성에 필요한 조치를 하여야 한다. 이 경우 사업시행자등은 지형도면 고시에 필요한 서류를 구청장 에게 제출하여야 한다.",,절차,"LAW2-E268,LAW2-P004-LIST-0042",자동 추출,
LAW2-10,LAW2,,제2장 사업계획의 수립 및 결정 등,,제10조,사업계획의 취소 등,4,4,"제10조(사업계획의 취소 등) ① 시장은 제9조에 따라 결정된 사업계획이 다음 각 호의 어느 하나에 해당하는 경우 에는 사업계획을 취소할 수 있다.
1. 촉진지구지정등 고시일부터 2년 이내에 공사착공을 하지 않은 경우
2. 제9조에 따른 사업계획 결정 시 부여된 조건을 이행하지 않는 경우
② 사업시행자는 제6조의 사업유형별 관계 법령에서 정하는 벌칙 규정에 따른다.
③ 시장은 제1항에 따라 안심주택 사업계획이 취소되는 경우에는 서울시보에 고시하고 구청장에게 통보하여야 하며, 통보를 받은 구청장은 관계 서류의 사본을 일반인이 열람할 수 있도록 하여야 한다.
④ 제1항 각 호에 따른 사유로 안심주택 사업계획이 취소된 경우 「국토의 계획 및 이용에 관한 법률」에 따른 용 도지역ㆍ용도지구ㆍ용도구역, 지구단위계획구역 및 도시계획시설은 각각 지정 당시로 환원된 것으로 본다. 다만, 취소 당시 이미 사업이나 공사에 착수한 경우 등 취소 고시에서 별도로 정하는 도시계획시설은 그 사업이나 공사 를 계속할 수 있다.","제10조(사업계획의 취소 등) ① 시장은 제9조에 따라 결정된 사업계획이 다음 각 호의 어느 하나에 해당하는 경우 에는 사업계획을 취소할 수 있다. 1. 촉진지구지정등 고시일부터 2년 이내에 공사착공을 하지 않은 경우 2. 제9조에 따른 사업계획 결정 시 부여된 조건을 이행하지 않는 경우 ② 사업시행자는 제6조의 사업유형별 관계 법령에서 정하는 벌칙 규정에 따른다. ③ 시장은 제1항에 따라 안심주택 사업계획이 취소되는 경우에는 서울시보에 고시하고 구청장에게 통보하여야 하며, 통보를 받은 구청장은 관계 서류의 사본을 일반인이 열람할 수 있도록 하여야 한다. ④ 제1항 각 호에 따른 사유로 안심주택 사업계획이 취소된 경우 「국토의 계획 및 이용에 관한 법률」에 따른 용 도지역ㆍ용도지구ㆍ용도구역, 지구단위계획구역 및 도시계획시설은 각각 지정 당시로 환원된 것으로 본다. 다만, 취소 당시 이미 사업이나 공사에 착수한 경우 등 취소 고시에서 별도로 정하는 도시계획시설은 그 사업이나 공사 를 계속할 수 있다.",,기준,"LAW2-E272,LAW2-P004-LIST-0044,LAW2-P004-LIST-0045",자동 추출,
LAW2-11,LAW2,,제3장 안심주택 건설을 위한 규제완화 등,,제11조,도시관리계획 변경결정 등 이행,4,4,제11조(도시관리계획 변경결정 등 이행) 시장은 사업시행자가 제7조제1항에 따라 제출한 사업계획이 같은 조 제 2항 및 제3항에 따른 수립기준에 적합할 경우 도시관리계획 변경을 포함한 사업계획 결정절차를 이행할 수 있다.,제11조(도시관리계획 변경결정 등 이행) 시장은 사업시행자가 제7조제1항에 따라 제출한 사업계획이 같은 조 제 2항 및 제3항에 따른 수립기준에 적합할 경우 도시관리계획 변경을 포함한 사업계획 결정절차를 이행할 수 있다.,,절차,LAW2-P004-LIST-0047,자동 추출,
LAW2-12,LAW2,,제3장 안심주택 건설을 위한 규제완화 등,,제12조,도시관리계획 규제 완화,4,5,"제12조(도시관리계획 규제 완화) ① 시장은 안심주택 공급 활성화를 위해 「민간임대주택법」 제35조에 따른 특례 를 적용할 수 있다.
② 시장은 안심주택 공급 활성화를 위하여 「서울특별시 도시계획 조례」 제50조제1호에 따른 상업지역에서 주거 복합건물의 용적률 기준을 적용하지 아니할 수 있다.
③ 시장은 안심주택 공급 활성화를 위하여 「서울특별시 지구단위계획 수립기준」에 따른 비주거용도 비율을 적 용하지 아니할 수 있다.
④ 「서울특별시 도시계획 조례」 제50조제2호에도 불구하고 준공업지역에서 안심주택을 공급하는 경우 공동주 택의 용적률을 400퍼센트까지 완화할 수 있다. 이 경우 「서울특별시 도시계획 조례」 별표 17에 따른 산업부지 확보비율은 이 조례 제20조에 따른 공공지원민간임대주택 통합심의위원회의 결정에 따른다.",제12조(도시관리계획 규제 완화) ① 시장은 안심주택 공급 활성화를 위해 「민간임대주택법」 제35조에 따른 특례 를 적용할 수 있다. ② 시장은 안심주택 공급 활성화를 위하여 「서울특별시 도시계획 조례」 제50조제1호에 따른 상업지역에서 주거 복합건물의 용적률 기준을 적용하지 아니할 수 있다. ③ 시장은 안심주택 공급 활성화를 위하여 「서울특별시 지구단위계획 수립기준」에 따른 비주거용도 비율을 적 용하지 아니할 수 있다. ④ 「서울특별시 도시계획 조례」 제50조제2호에도 불구하고 준공업지역에서 안심주택을 공급하는 경우 공동주 택의 용적률을 400퍼센트까지 완화할 수 있다. 이 경우 「서울특별시 도시계획 조례」 별표 17에 따른 산업부지 확보비율은 이 조례 제20조에 따른 공공지원민간임대주택 통합심의위원회의 결정에 따른다.,,기준,"LAW2-P004-LIST-0047,LAW2-P004-LIST-0048,LAW2-E284",자동 추출,
LAW2-13,LAW2,,제3장 안심주택 건설을 위한 규제완화 등,,제13조,주차장 설치기준 완화,5,5,"제13조(주차장 설치기준 완화) ① 사업시행자는 임대형기숙사를 제외한 안심주택인 경우 「주택건설기준 등에 관한 규정」제27조에 따라 주차장을 설치하여야 한다. 다만 같은 영 같은 조 제2항제1호 및 제2호에 따른 주차단위구
획의 필수 설치 비율은 주차단위구획 총수의 100분의 40 및 100분의 70으로 한다.
② 사업시행자는 임대형기숙사인 경우 「서울특별시 주차장 설치 및 관리 조례」제20조제1항 별표 2에 따라 주차 장을 설치하여야 한다.
③ 제2조제7호 각 목의 안심주택을 복합으로 계획하는 경우 주택용도에 따라 제1항 및 제2항을 각각 적용한다.
④ 시장은 원활한 교통소통 또는 보행환경 조성을 위하여 「국토의 계획 및 이용에 관한 법률 시행령」 제46조제
6항에 따라 지구단위계획으로 주차장 설치기준을 완화하여 적용할 수 있다.",제13조(주차장 설치기준 완화) ① 사업시행자는 임대형기숙사를 제외한 안심주택인 경우 「주택건설기준 등에 관한 규정」제27조에 따라 주차장을 설치하여야 한다. 다만 같은 영 같은 조 제2항제1호 및 제2호에 따른 주차단위구 획의 필수 설치 비율은 주차단위구획 총수의 100분의 40 및 100분의 70으로 한다. ② 사업시행자는 임대형기숙사인 경우 「서울특별시 주차장 설치 및 관리 조례」제20조제1항 별표 2에 따라 주차 장을 설치하여야 한다. ③ 제2조제7호 각 목의 안심주택을 복합으로 계획하는 경우 주택용도에 따라 제1항 및 제2항을 각각 적용한다. ④ 시장은 원활한 교통소통 또는 보행환경 조성을 위하여 「국토의 계획 및 이용에 관한 법률 시행령」 제46조제 6항에 따라 지구단위계획으로 주차장 설치기준을 완화하여 적용할 수 있다.,,기준,"LAW2-E285,LAW2-E286,LAW2-P005-LIST-0052,LAW2-E290",자동 추출,
